pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility
Kepler-844,b,"Kepler-844 b",Transit,0,1,2.61302086,6.24E-6,-6.24E-6,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,0.15,0.006,-0.021,0,2,,,,,0,0,1,0,19h11m25.85s,+48d46m26.8s,287.857729,1.7E-5,48.774113,1.7E-5,2,394,23.48,-27.39,0,3,15.84,,0,Kepler-band,15.796,,0,4128,46.09,-46.95,0,5,0.59,0.03,-0.04,0,1,0.57,0.03,-0.03,0,5,1,2016-05-10,Kepler
Kepler-845,b,"Kepler-845 b",Transit,0,1,0.92785982,5.5E-7,-5.5E-7,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.182,0.008,-0.026,0,2,,,,,0,0,1,0,19h23m49.82s,+49d12m13.7s,290.957565,1.7E-5,49.203812,1.7E-5,2,471,20.63,-21.6,0,3,14.631,,0,Kepler-band,14.639,,0,4913,57.49,-57.47,0,5,0.79,0.03,-0.04,0,1,0.75,0.03,-0.03,0,5,1,2016-05-10,Kepler
Kepler-846,b,"Kepler-846 b",Transit,0,1,19.80792185,8.966E-5,-8.966E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.221,0.029,-0.016,0,2,,,,,0,0,1,0,19h08m13.68s,+49d02m45.7s,287.057016,1.9E-5,49.046021,1.7E-5,2,1233,148.9,-87.54,0,3,15.65,,0,Kepler-band,15.604,,0,5579,69.45,-74.32,0,5,0.94,0.04,-0.05,0,1,0.91,0.11,-0.06,0,5,1,2016-05-10,Kepler
Kepler-847,b,"Kepler-847 b",Transit,0,1,2.3432319,7.57E-6,-7.57E-6,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.105,0.008,-0.004,0,1,,,,,0,0,1,0,18h54m01.15s,+49d27m03.7s,283.504798,2.2E-5,49.451015,2.2E-5,2,529,23.34,-20.16,0,2,14.782,,0,Kepler-band,14.78,,0,4940,51.58,-54.72,0,4,0.83,0.03,-0.04,0,1,0.77,0.03,-0.03,0,4,1,2016-05-10,Kepler
Kepler-848,b,"Kepler-848 b",Transit,0,1,6.91134416,2.461E-5,-2.461E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.152,0.028,-0.022,0,2,,,,,0,0,1,0,19h33m09.19s,+48d48m41.8s,293.288273,1.7E-5,48.811619,1.7E-5,2,797,123.48,-115.25,0,3,14.056,,0,Kepler-band,14.011,,0,5695,70.35,-79.05,0,5,1.01,0.04,-0.04,0,1,1.2,0.18,-0.17,0,5,1,2016-05-10,Kepler
Kepler-849,b,"Kepler-849 b",Transit,0,1,394.6244904,0.0008875,-0.0008875,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,0.637,0.133,-0.122,0,2,,,,,0,0,1,0,19h23m24.43s,+48d31m16.8s,290.851779,1.9E-5,48.521339,1.7E-5,2,747,152.98,-141.81,0,3,12.849,,0,Kepler-band,12.836,,0,6059,81.18,-66.22,0,5,1.23,0.15,-0.09,0,1,1.64,0.34,-0.31,0,5,1,2016-05-10,Kepler
Kepler-850,b,"Kepler-850 b",Transit,0,1,7.19303878,3.818E-5,-3.818E-5,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.159,0.042,-0.019,0,2,,,,,0,0,1,0,19h32m20.27s,+48d34m31.4s,293.084462,2.8E-5,48.57539,1.9E-5,2,1535,399.36,-175.69,0,3,15.451,,0,Kepler-band,15.427,,0,5932,89.3,-95.55,0,5,1.06,0.07,-0.06,0,1,1.09,0.29,-0.12,0,5,1,2016-05-10,Kepler
Kepler-851,b,"Kepler-851 b",Transit,0,1,8.50699658,3.708E-5,-3.708E-5,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.15,0.024,-0.019,0,2,,,,,0,0,1,0,19h38m43.27s,+49d08m24.6s,294.680286,1.7E-5,49.14016,1.7E-5,2,869,83.89,-60.87,0,3,15.135,,0,Kepler-band,15.108,,0,5455,87.48,-80.92,0,5,0.89,0.04,-0.05,0,1,0.85,0.08,-0.06,0,5,1,2016-05-10,Kepler
Kepler-852,b,"Kepler-852 b",Transit,0,1,44.9309804,0.00024,-0.00024,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.227,0.04,-0.015,0,2,,,,,0,1,1,0,19h49m33.98s,+48d33m38.5s,297.391593,1.9E-5,48.560692,1.7E-5,2,854,44.05,-40.44,0,3,13.949,,0,Kepler-band,13.907,,0,6100,85.43,-84.46,0,5,1.19,0.04,-0.04,0,1,1.16,0.05,-0.05,0,5,1,2016-05-10,Kepler
Kepler-853,b,"Kepler-853 b",Transit,0,1,7.16892463,2.302E-5,-2.302E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.151,0.043,-0.025,0,2,,,,,0,0,1,0,18h55m44.84s,+49d06m37.2s,283.936824,1.7E-5,49.110325,1.7E-5,2,610,167.86,-95.89,0,3,12.32,,0,Kepler-band,12.248,,0,6350,60.54,-55.18,0,5,1.3,0.14,-0.08,0,2,1.55,0.44,-0.24,0,5,1,2016-05-10,Kepler
Kepler-854,b,"Kepler-854 b",Transit,0,1,2.14463285,6.8E-7,-6.8E-7,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,1.492,0.604,-0.204,0,2,,,,,0,0,1,0,19h33m24.31s,+43d08m04.7s,293.351293,1.7E-5,43.13464,1.7E-5,2,741,299.8,-107.88,0,3,13.48,,0,Kepler-band,13.504,,0,6179,110.41,-142.15,0,4,1.17,0.17,-0.09,0,1,1.27,0.51,-0.17,0,4,1,2016-05-10,Kepler
Kepler-855,b,"Kepler-855 b",Transit,0,1,7.8866311,2.47E-6,-2.47E-6,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.745,0.152,-0.072,0,2,,,,,0,0,1,0,19h40m22.80s,+43d32m15.3s,295.09499,1.7E-5,43.537586,1.7E-5,2,1043,211.48,-107.47,0,3,15.014,,0,Kepler-band,15.019,,0,5835,99.82,-156.07,0,5,1.03,0.07,-0.07,0,2,1.03,0.21,-0.1,0,5,1,2016-05-10,Kepler
Kepler-856,b,"Kepler-856 b",Transit,0,1,8.02768059,2.01E-6,-2.01E-6,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.83,0.112,-0.054,0,2,,,,,0,0,1,0,19h18m24.92s,+46d18m53.8s,289.603836,1.9E-5,46.314953,1.7E-5,2,1175,158.82,-78.49,0,3,15.57,,0,Kepler-band,15.557,,0,5535,69.55,-84.49,0,5,0.96,0.04,-0.04,0,2,0.93,0.12,-0.06,0,5,1,2016-05-10,Kepler
Kepler-857,b,"Kepler-857 b",Transit,0,1,85.35129427,9.562E-5,-9.562E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.607,0.152,-0.061,0,2,,,,,0,0,1,0,19h38m31.77s,+43d24m01.7s,294.632389,1.7E-5,43.400467,1.7E-5,2,1039,263.37,-112.4,0,3,15.061,,0,Kepler-band,15.064,,0,5773,125.46,-173.8,0,5,0.99,0.07,-0.07,0,1,0.99,0.25,-0.1,0,5,1,2016-05-10,Kepler
Kepler-858,b,"Kepler-858 b",Transit,0,1,76.13602028,5.533E-5,-5.533E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.434,0.021,-0.018,0,2,,,,,0,0,1,0,19h15m23.67s,+51d12m32.6s,288.848631,1.7E-5,51.209049,1.7E-5,2,296,14.66,-13.2,0,3,12.45,,0,Kepler-band,12.411,,0,5653,74.35,-61.07,0,5,0.96,0.04,-0.04,0,1,0.91,0.04,-0.04,0,5,1,2016-05-10,Kepler
Kepler-859,b,"Kepler-859 b",Transit,0,1,20.38177573,5.321E-5,-5.321E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.276,0.016,-0.013,0,2,,,,,0,0,1,0,19h06m58.05s,+43d11m24.4s,286.741873,1.7E-5,43.190108,1.7E-5,2,915,42,-47.43,0,3,15.887,,0,Kepler-band,15.88,,0,5020,48.72,-50.72,0,5,0.81,0.04,-0.04,0,2,0.77,0.03,-0.04,0,5,1,2016-05-10,Kepler
Kepler-1333,b,"Kepler-1333 b",Transit,0,1,109.6471842,0.0007077,-0.0007077,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.251,0.036,-0.022,0,2,,,,,0,0,1,0,19h34m06.61s,+41d06m41.2s,293.527561,1.7E-5,41.111437,1.7E-5,2,958,134.34,-92.46,0,3,15.162,,0,Kepler-band,15.171,,0,5628,142.84,-162.16,0,4,0.94,0.06,-0.06,0,1,0.92,0.13,-0.08,0,4,1,2016-05-10,Kepler
Kepler-1334,b,"Kepler-1334 b",Transit,0,1,15.64591713,7.265E-5,-7.265E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.204,0.028,-0.016,0,2,,,,,0,0,1,0,19h17m14.76s,+51d19m15.1s,289.31148,1.7E-5,51.320866,1.7E-5,2,1047,141.02,-79.34,0,3,15.241,,0,Kepler-band,15.171,,0,5614,91.79,-87.5,0,4,0.94,0.04,-0.05,0,1,0.91,0.12,-0.06,0,4,1,2016-05-10,Kepler
Kepler-1335,b,"Kepler-1335 b",Transit,0,1,6.26406846,2.706E-5,-2.706E-5,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.129,0.009,-0.008,0,2,,,,,0,0,1,0,18h59m21.22s,+42d04m13.6s,284.838408,1.9E-5,42.070431,1.7E-5,2,628,28.34,-38.14,0,3,15.329,,0,Kepler-band,15.304,,0,4903,66.92,-62.59,0,4,0.77,0.04,-0.04,0,1,0.74,0.03,-0.04,0,4,1,2016-05-10,Kepler
Kepler-1336,b,"Kepler-1336 b",Transit,0,2,23.198681,0.0002546,-0.0002546,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.177,0.027,-0.036,0,2,,,,,0,0,1,0,19h45m06.65s,+46d53m59.5s,296.277711,1.9E-5,46.899857,1.7E-5,2,822,119.57,-166.9,0,3,14.056,,0,Kepler-band,14.038,,0,5512,86.32,-66.78,0,5,0.94,0.05,-0.04,0,1,1.3,0.19,-0.26,0,4,1,2016-05-10,Kepler
Kepler-1336,c,"Kepler-1336 c",Transit,0,2,5.77721211,2.788E-5,-2.788E-5,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.153,0.024,-0.031,0,2,,,,,0,0,1,0,19h45m06.65s,+46d53m59.5s,296.277711,1.9E-5,46.899857,1.7E-5,2,822,119.57,-166.9,0,3,14.056,,0,Kepler-band,14.038,,0,5512,86.32,-66.78,0,5,0.94,0.05,-0.04,0,1,1.3,0.19,-0.26,0,4,1,2016-05-10,Kepler
Kepler-1337,b,"Kepler-1337 b",Transit,0,1,24.4002549,0.0001089,-0.0001089,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.215,0.009,-0.039,0,2,,,,,0,0,1,0,19h08m02.18s,+46d47m46.0s,287.009098,1.9E-5,46.796101,1.7E-5,2,588,29.44,-46.1,0,3,15.858,,0,Kepler-band,15.817,,0,4523,51.15,-50.38,0,4,0.7,0.04,-0.05,0,1,0.67,0.03,-0.05,0,4,1,2016-05-10,Kepler
Kepler-1338,b,"Kepler-1338 b",Transit,0,1,0.93511806,2.76E-6,-2.76E-6,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.082,0.017,-0.009,0,2,,,,,0,0,1,0,18h56m10.16s,+41d41m56.9s,284.042335,2.2E-5,41.699139,1.7E-5,2,619,126.75,-67.09,0,3,13.615,,0,Kepler-band,13.574,,0,5909,114.45,-138.71,0,4,1.04,0.08,-0.07,0,1,1.05,0.21,-0.11,0,4,1,2016-05-10,Kepler
Kepler-1339,b,"Kepler-1339 b",Transit,0,1,1.34155513,3.7E-6,-3.7E-6,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.063,0.005,-0.004,0,2,,,,,0,0,1,0,18h54m58.99s,+48d22m24.2s,283.745794,2.2E-5,48.373394,1.7E-5,2,267,18.41,-15.41,0,3,12.299,,0,Kepler-band,12.123,,0,5586,51.01,-56.05,0,3,0.94,0.03,-0.04,0,1,0.93,0.06,-0.05,0,3,1,2016-05-10,Kepler
Kepler-1340,b,"Kepler-1340 b",Transit,0,1,0.66502692,1.6E-6,-1.6E-6,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.138,0.062,-0.024,0,2,,,,,0,0,1,0,19h44m55.87s,+42d28m22.0s,296.232807,1.9E-5,42.47279,1.7E-5,2,1421,620.3,-262.92,0,3,14.758,,0,Kepler-band,14.755,,0,6331,166.81,-219.14,0,4,1.27,0.2,-0.14,0,1,1.42,0.64,-0.25,0,4,1,2016-05-10,Kepler
Kepler-1341,b,"Kepler-1341 b",Transit,0,1,132.9968322,0.0009243,-0.0009243,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.267,0.037,-0.033,0,2,,,,,0,0,1,0,18h42m02.82s,+44d09m33.7s,280.511769,1.7E-5,44.159351,1.7E-5,2,466,16.32,-15.71,0,3,15.028,,0,Kepler-band,15.018,,0,4662,43.09,-46.26,0,4,0.79,0.02,-0.03,0,1,0.72,0.02,-0.02,0,4,1,2016-05-10,Kepler
Kepler-1342,b,"Kepler-1342 b",Transit,0,1,2.21571036,8.12E-6,-8.12E-6,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.148,0.02,-0.012,0,2,,,,,0,0,1,0,19h48m04.82s,+43d25m57.2s,297.020069,1.7E-5,43.432549,1.7E-5,2,941,113.75,-77.19,0,3,15.392,,0,Kepler-band,15.383,,0,5527,128.51,-178.84,0,4,0.93,0.05,-0.06,0,1,0.9,0.11,-0.06,0,4,1,2016-05-10,Kepler
Kepler-1343,b,"Kepler-1343 b",Transit,0,1,3.35183158,1.113E-5,-1.113E-5,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.172,0.022,-0.017,0,2,,,,,0,0,1,0,19h37m10.69s,+50d43m31.4s,294.294533,1.9E-5,50.725376,1.7E-5,2,1307,167.65,-122.36,0,3,15.526,,0,Kepler-band,15.53,,0,5759,107.08,-75.84,0,4,0.95,0.06,-0.08,0,1,0.93,0.11,-0.08,0,4,1,2016-05-10,Kepler
Kepler-1344,b,"Kepler-1344 b",Transit,0,1,4.7683049,1.895E-5,-1.895E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.164,0.045,-0.018,0,2,,,,,0,0,1,0,19h08m20.71s,+46d56m44.9s,287.086297,2.5E-5,46.945816,1.7E-5,2,851,228.06,-93.93,0,3,14.083,,0,Kepler-band,14.027,,0,5981,78.95,-91.31,0,4,1.09,0.09,-0.07,0,1,1.13,0.31,-0.12,0,4,1,2016-05-10,Kepler
Kepler-1345,b,"Kepler-1345 b",Transit,0,1,44.6169557,0.0003329,-0.0003329,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.211,0.095,-0.041,0,2,,,,,0,0,1,0,19h29m54.71s,+46d01m22.2s,292.477965,2.5E-5,46.022835,1.7E-5,2,1164,507.55,-227.09,0,3,13.791,,0,Kepler-band,13.705,,0,6449,123.48,-141.28,0,4,1.32,0.22,-0.14,0,1,1.55,0.69,-0.3,0,4,1,2016-05-10,Kepler
Kepler-1346,b,"Kepler-1346 b",Transit,0,1,3.40165668,1.161E-5,-1.161E-5,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.141,0.05,-0.019,0,2,,,,,0,0,1,0,19h27m21.91s,+45d10m45.0s,291.841308,1.9E-5,45.179176,1.7E-5,2,1123,399.75,-152.85,0,3,14.497,,0,Kepler-band,14.462,,0,6133,118.39,-160.7,0,4,1.14,0.15,-0.08,0,1,1.21,0.43,-0.15,0,4,1,2016-05-10,Kepler
Kepler-1347,b,"Kepler-1347 b",Transit,0,1,14.00947528,7.001E-5,-7.001E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.092,0.005,-0.004,0,1,,,,,0,0,1,0,19h58m38.31s,+40d50m37.9s,299.659605,1.7E-5,40.843853,1.7E-5,2,321,13.22,-13.98,0,1,13.38,,0,Kepler-band,13.412,,0,5193,74.46,-55.99,0,3,0.82,0.04,-0.04,0,1,0.79,0.03,-0.03,0,2,1,2016-05-10,Kepler
Kepler-1348,b,"Kepler-1348 b",Transit,0,1,27.5722742,0.000228,-0.000228,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.173,0.038,-0.021,0,2,,,,,0,0,1,0,19h28m20.99s,+49d47m19.6s,292.08746,1.9E-5,49.788765,1.7E-5,2,1033,229.76,-103.45,0,3,14.718,,0,Kepler-band,14.679,,0,5911,102.08,-101.96,0,4,1.04,0.07,-0.07,0,1,1.04,0.23,-0.1,0,4,1,2016-05-10,Kepler
Kepler-1349,b,"Kepler-1349 b",Transit,0,1,2.12823928,1.057E-5,-1.057E-5,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.062,0.056,-0.01,0,2,,,,,0,0,1,0,19h05m21.21s,+48d44m38.8s,286.338369,1.7E-5,48.744099,1.7E-5,2,260,235.69,-40.6,0,3,11.126,,0,Kepler-band,11.082,,0,6086,98.49,-194.89,0,4,1.16,0.41,-0.08,0,2,1.28,1.15,-0.19,0,5,1,2016-05-10,Kepler
Kepler-1350,b,"Kepler-1350 b",Transit,0,2,4.4968604,1.273E-5,-1.273E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.225,0.014,-0.022,0,2,,,,,0,0,1,0,19h13m00.14s,+46d40m46.6s,288.250582,1.7E-5,46.679602,1.7E-5,2,350,27.86,-43.95,0,3,16.283,,0,Kepler-band,16.233,,0,3827,45.42,-59.63,0,4,0.55,0.03,-0.05,0,1,0.53,0.03,-0.05,0,4,1,2016-05-10,Kepler
Kepler-1350,c,"Kepler-1350 c",Transit,0,2,1.76678906,7.12E-6,-7.12E-6,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.154,0.011,-0.016,0,2,,,,,0,0,1,0,19h13m00.14s,+46d40m46.6s,288.250582,1.7E-5,46.679602,1.7E-5,2,350,27.86,-43.95,0,3,16.283,,0,Kepler-band,16.233,,0,3827,45.42,-59.63,0,4,0.55,0.03,-0.05,0,1,0.53,0.03,-0.05,0,4,1,2016-05-10,Kepler
Kepler-1031,b,"Kepler-1031 b",Transit,0,1,1.22621732,4.51E-6,-4.51E-6,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.078,0.019,-0.01,0,1,,,,,0,0,1,0,19h44m21.54s,+48d57m19.4s,296.089747,1.7E-5,48.955376,1.7E-5,2,741,179.6,-89.39,0,1,13.8,,0,Kepler-band,,,,6011,125.91,-133.3,0,3,1.09,0.1,-0.07,0,2,1.12,0.27,-0.13,0,3,1,2016-05-10,Kepler
Kepler-1032,b,"Kepler-1032 b",Transit,0,1,3.29011795,5.05E-6,-5.05E-6,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.167,0.009,-0.007,0,2,,,,,0,0,1,0,19h19m43.41s,+40d05m51.9s,289.930872,1.9E-5,40.097751,1.7E-5,2,607,20.92,-23.92,0,3,15.753,,0,Kepler-band,15.799,,0,4647,57.14,-84.37,0,5,0.77,0.03,-0.03,0,2,0.71,0.02,-0.02,0,5,1,2016-05-10,Kepler
Kepler-1033,b,"Kepler-1033 b",Transit,0,1,7.56052806,2.405E-5,-2.405E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.224,0.037,-0.016,0,2,,,,,0,0,1,0,18h55m22.83s,+44d36m32.7s,283.845142,2.2E-5,44.609093,1.9E-5,2,1425,230.34,-101.79,0,3,15.986,,0,Kepler-band,15.929,,0,5547,59.76,-66.49,0,5,0.94,0.04,-0.04,0,2,0.92,0.15,-0.06,0,5,1,2016-05-10,Kepler
Kepler-1034,b,"Kepler-1034 b",Transit,0,1,12.12400943,3.32E-5,-3.32E-5,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.202,0.015,-0.012,0,2,,,,,0,0,1,0,19h04m27.69s,+37d58m01.2s,286.115368,1.9E-5,37.966997,1.7E-5,2,706,45.88,-46.12,0,3,15.09,,0,Kepler-band,15.074,,0,5198,102.36,-86.25,0,5,0.83,0.04,-0.04,0,2,0.8,0.05,-0.05,0,5,1,2016-05-10,Kepler
"HD 175607",b,"HD 175607 b","Radial Velocity",0,1,29.01,0.02,-0.02,0,1,,,,,0,0.11,0.09,-0.07,0,1,,,,,0,0.02825,0.00346,-0.00346,0,1,Msini,,,,,0,,,,,0,0,0,0,19h01m05.49s,-66d11m33.6s,285.272858,2.0E-6,-66.19268,2.0E-6,2,40.38,0.06,-0.06,0,4,8.61,,0,"V (Johnson)",8.41,,0,5392,17,-17,0,2,0.71,0.01,-0.01,0,1,0.7,0.01,-0.01,0,2,0,2015-11-19,"La Silla Observatory"
"HD 219134",f,"HD 219134 f","Radial Velocity",1,6,22.717,0.015,-0.015,0,2,0.1463,0.0018,-0.0018,0,2,0.148,0.047,-0.047,0,2,,,,,0,0.02297,0.00126,-0.00126,-1,2,Mass,0.117,0.002,-0.002,-1,1,,,,,0,0,0,0,23h13m16.98s,+57d10m06.1s,348.32074,2.0E-6,57.168354,1.0E-6,4,6.53,0,-0,0,6,5.57,,0,"V (Johnson)",5.208,,0,4699,16,-16,0,5,0.81,0.03,-0.03,0,6,0.78,0.01,-0.01,0,6,1,2017-03-16,"Multiple Observatories"
"HD 219134",g,"HD 219134 g","Radial Velocity",0,6,94.2,0.2,-0.2,0,1,0.3753,0.0004,-0.0004,0,1,0,,,0,1,,,,,0,0.034,0.004,-0.004,0,1,Msini,,,,,0,,,,,0,0,0,0,23h13m16.98s,+57d10m06.1s,348.32074,2.0E-6,57.168354,1.0E-6,4,6.53,0,-0,0,6,5.57,,0,"V (Johnson)",5.208,,0,4699,16,-16,0,5,0.81,0.03,-0.03,0,6,0.78,0.01,-0.01,0,6,0,2015-11-19,"Multiple Observatories"
"HD 219134",h,"HD 219134 h","Radial Velocity",0,6,2247,43,-43,0,3,3.11,0.04,-0.04,0,3,0.06,0.04,-0.04,0,3,,,,,0,0.34,0.02,-0.02,0,3,Msini,,,,,0,,,,,0,0,0,0,23h13m16.98s,+57d10m06.1s,348.32074,2.0E-6,57.168354,1.0E-6,4,6.53,0,-0,0,6,5.57,,0,"V (Johnson)",5.208,,0,4699,16,-16,0,5,0.81,0.03,-0.03,0,6,0.78,0.01,-0.01,0,6,2,2015-11-19,"Roque de los Muchachos Observatory"
K2-26,b,"K2-26 b",Transit,0,1,14.5665,0.0016,-0.002,0,3,0.0962,0.0054,-0.0061,0,2,,,,,0,88.4,1.2,-1.5,0,1,,,,,0,,0.238,0.041,-0.037,0,3,,,,,0,0,0,1,06h16m49.58s,+24d35m47.1s,94.206581,0,24.596411,0,1,99.33,0.51,-0.51,0,1,14.53,0.03,0,"V (Johnson)",13.752,,0,3785,185,-185,0,3,0.56,0.1,-0.1,0,2,0.52,0.08,-0.08,0,3,0,2016-01-21,K2
Kepler-1035,b,"Kepler-1035 b",Transit,0,1,2.71407755,3.71E-6,-3.71E-6,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.104,0.025,-0.01,0,2,,,,,0,0,1,0,19h16m10.13s,+42d52m57.0s,289.042225,1.7E-5,42.882488,1.7E-5,2,408,96.89,-39.28,0,3,12.987,,0,Kepler-band,13.005,,0,5763,114.35,-121.15,0,5,0.98,0.06,-0.06,0,2,0.97,0.23,-0.09,0,5,1,2016-05-10,Kepler
Kepler-1036,b,"Kepler-1036 b",Transit,0,1,122.8808058,0.000709,-0.000709,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.269,0.012,-0.047,0,2,,,,,0,1,1,0,19h40m43.59s,+49d56m44.8s,295.181638,1.7E-5,49.945786,1.7E-5,2,507,22.34,-20.21,0,3,13.8,,0,Kepler-band,13.764,,0,5533,83.31,-69.58,0,5,0.95,0.03,-0.04,0,2,0.89,0.04,-0.03,0,5,1,2016-05-10,Kepler
Kepler-1037,b,"Kepler-1037 b",Transit,0,1,1.06378867,1.26E-6,-1.26E-6,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.114,0.008,-0.006,0,2,,,,,0,0,1,0,19h45m21.85s,+47d10m15.1s,296.341029,1.7E-5,47.170856,1.7E-5,2,451,25.02,-25.69,0,3,14.229,,0,Kepler-band,14.231,,0,5105,96.95,-70.71,0,4,0.82,0.04,-0.04,0,1,0.78,0.04,-0.04,0,4,1,2016-05-10,Kepler
Kepler-1038,b,"Kepler-1038 b",Transit,0,1,148.4603382,0.0006894,-0.0006894,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.315,0.046,-0.035,0,2,,,,,0,0,1,0,19h55m53.32s,+44d07m56.6s,298.972184,1.7E-5,44.132378,1.7E-5,2,622,74.94,-52.89,0,3,14.839,,0,Kepler-band,14.856,,0,5335,253.32,-212.93,0,5,0.87,0.07,-0.06,0,2,0.83,0.09,-0.06,0,5,1,2016-05-10,Kepler
Kepler-1039,b,"Kepler-1039 b",Transit,0,1,0.93488424,8.7E-7,-8.7E-7,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,0.13,0.008,-0.02,0,2,,,,,0,0,1,0,19h53m18.38s,+45d18m55.9s,298.326591,1.7E-5,45.315514,1.7E-5,2,324,23.57,-20.7,0,3,14.145,,0,Kepler-band,14.096,,0,4870,194.18,-173.27,0,5,0.79,0.05,-0.04,0,2,0.74,0.04,-0.04,0,5,1,2016-05-10,Kepler
Kepler-1040,b,"Kepler-1040 b",Transit,0,1,201.1214,0.001945,-0.001945,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.186,0.016,-0.009,0,2,,,,,0,1,1,0,18h52m27.31s,+48d07m53.0s,283.113784,2.2E-5,48.131393,1.9E-5,2,473,33.12,-25.47,0,3,13.328,,0,Kepler-band,13.322,,0,5694,78.24,-65.65,0,5,0.98,0.04,-0.04,0,2,0.96,0.06,-0.05,0,5,1,2016-05-10,Kepler
Kepler-1041,b,"Kepler-1041 b",Transit,0,1,24.7576421,0.0001112,-0.0001112,0,3,,,,,0,,,,,0,,,,,0,,,,,0,,0.262,0.055,-0.047,0,2,,,,,0,0,1,0,19h35m31.62s,+49d40m59.4s,293.881768,1.7E-5,49.683155,1.7E-5,2,979,206.21,-102.97,0,3,14.49,,0,Kepler-band,14.442,,0,5957,107.73,-105.23,0,5,1.06,0.07,-0.07,0,2,1.08,0.23,-0.11,0,5,1,2016-05-10,Kepler
